county_fips,event_id,incidentBeginDate,incidentEndDate,incidentType,declaration_numbers,declaration_count,source_record_count,event_key_method,year
01001,incident:2011042505,2011-04-15 00:00:00+00:00,2011-05-31 00:00:00+00:00,Severe Storm,1971; 3319,2,2,official_incident_id,2011
05009,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05015,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05017,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05021,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05023,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05025,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05029,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05029,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05031,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05031,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05033,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05033,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05033,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05035,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05037,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05037,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05041,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05043,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05045,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05045,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05047,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05047,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05047,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05049,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05049,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05051,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05053,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05055,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05055,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05057,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05059,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05061,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05063,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05063,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05065,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05065,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05067,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05067,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05069,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05069,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05071,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05071,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05071,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05073,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05075,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05075,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05077,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05079,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05079,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05081,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05083,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05083,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05085,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05087,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05087,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05089,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05089,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05091,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05093,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05093,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05095,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05097,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05099,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05101,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05101,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05103,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05105,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05105,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05107,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05109,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05111,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05111,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05113,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05115,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05115,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05115,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05117,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05119,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05119,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05121,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05121,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05123,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05125,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05127,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05129,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05129,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05131,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05131,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05133,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05135,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05135,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05137,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05137,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05139,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05141,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05141,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05143,incident:2009012601,2009-01-26 00:00:00+00:00,2009-01-30 00:00:00+00:00,Severe Ice Storm; Severe Storm,1819; 3301,2,2,official_incident_id,2009
05143,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05145,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05147,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
05149,incident:2019052601,2019-05-21 00:00:00+00:00,2019-06-14 00:00:00+00:00,Flood,3414; 4441,2,2,official_incident_id,2019
05149,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3461; 4518,2,2,official_incident_id,2020
06001,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06001,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06003,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06003,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06005,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06005,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06007,incident:2018110903,2018-11-08 00:00:00+00:00,2018-11-25 00:00:00+00:00,Fire,3409; 4407,2,2,official_incident_id,2018
06007,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06007,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06009,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06011,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06013,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06015,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06017,incident:2021081801,2021-08-14 00:00:00+00:00,2021-10-21 00:00:00+00:00,Fire,3571; 4619; 5413,3,3,official_incident_id,2021
06017,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06017,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06019,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06019,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06021,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06021,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06023,incident:2023010401,2022-12-27 00:00:00+00:00,2023-01-31 00:00:00+00:00,Flood,3591; 4683,2,2,official_incident_id,2022
06023,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06025,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06025,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
06027,incident:2023030901,2023-02-21 00:00:00+00:00,2023-07-10 00:00:00+00:00,Flood; Severe Storm,3592; 4699,2,2,official_incident_id,2023
06029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3428; 4482,2,2,official_incident_id,2020
